,edit_history_tweet_ids,id,text,withheld
3324,['1595348977565978624'],1595348977565978624,"Hot News for Chilling Chennai 🤩 

𝗚𝗼𝗼𝗴𝗹𝗲 𝗺𝗮𝘆 𝗹𝗮𝘆 𝗼𝗳𝗳 𝟭𝟬,𝟬𝟬𝟬 𝗹𝗼𝘄-𝗽𝗲𝗿𝗳𝗼𝗿𝗺𝗶𝗻𝗴 𝗲𝗺𝗽𝗹𝗼𝘆𝗲𝗲𝘀 (But its only 6% of their employees) 

#layoff #performance #employees #google #recession #righteducate https://t.co/9wOuHjOD2z",
3325,['1595348680495681536'],1595348680495681536,"""If you feel this is clutching at straws, there are two further glints of light"" – @HamishMcRae5 explains https://t.co/0znrUiy8g8 #houseprices #Mortgages #interestrates #recession",
3326,['1595348442569506816'],1595348442569506816,"NZD/USD Pertahankan Kenaikan Pasca RBNZ Dekat Tertinggi Multi-Bulan, Fokusnya Bergeser ke Risalah FOMC https://t.co/wpf30s4abl #NZDUSD #RBNZ #Recession #Fed #Currencies",
3327,['1595348331915771904'],1595348331915771904,"Hewlett Packard, a major US IT company, planned to slash up to 6,000 jobs by 2025.

#hp #hewlettpackard #layoffs #Layoff #recession #recession2023 #USA #India #jobcuts #jobless #economy #technews #techlayoffs https://t.co/GmTM5iqeci",
3328,['1595348133005131776'],1595348133005131776,#Partner #businessopportunities #earnings #onlineshop #ecommerce #amazon  #paytm #upi #healthcare #digitalpayments #lead #experience #jswsteel #books #clothes #inflation #recession #sensex #nifty #hiring #metals #brickwork #exports #welfareschemes #automobiles #electricvehicles https://t.co/vrJ2AGHVUW,
3329,['1595348122892468224'],1595348122892468224,"German global manufacturing #PMI for November was better than expected in the contraction territory at 46.7 from 45 capped by easing price pressures.
#EconomicCrisis #inflation #recession #Germany 

Risk warning: Trading involves high risk. It is possible to lose all your capital",
3330,['1595348077887590400'],1595348077887590400,#BSpinIO #ZARA #recession #Farah https://t.co/dQvZqcJJQd,
3331,['1595347985113972736'],1595347985113972736,"Finally stopped seeing Ads saying
""Do you want to be a MAANG Engineer?""

#edtech  #scaler  #recession #recession2023 #maang #Bootcamp #SoftwareDeveloper #advertising",
3332,['1595347098551341057'],1595347098551341057,شولتس الألماني: أمن الطاقة لهذا الشتاء مضمون https://t.co/ejtWJCBNTo #Germany #Energy #Gas #EURUSD #Recession,
3333,['1595346414984380418'],1595346414984380418,Kanslir Jerman Scholz: Keamanan Energi untuk Musim Dingin ini Dijamin https://t.co/mDK7wFjCqU #Germany #Energy #Gas #EURUSD #Recession,
3334,['1595346107516981248'],1595346107516981248,And people are talking about a #recession. What recession? In #india there seems to be no talk of it. https://t.co/oHbeyEpLVf,
3335,['1595345741106786305'],1595345741106786305,"Following Amazon and Twitter, football clubs have also started layoffs. Is recession that bad now ?!
#ManchesterUnited #CR7 #Layoff #recession @ManUtd @Cristiano",
3336,['1595345736949850113'],1595345736949850113,"Taking a look at the last few weeks and the performance of the rand, it warrants the question of whether there is still some life in the rand rally or have we done too much in too short a time //www.treasuryone.co.za/mpc-to-hike-by-75-basis-points/

#Markets #Inflation #Recession https://t.co/4j5h7merBG",
3337,['1595345462953152512'],1595345462953152512,#usa #gold #stockmarket #stocks #economy #recession #crypto #finance #BankNiftyOptions https://t.co/kZ5HTeuA6C,
3338,['1595345301811888131'],1595345301811888131,德国总理朔尔茨：今年冬天能源安全已经得到保障 https://t.co/wAnmt04PlH #Germany #Energy #Gas #EURUSD #Recession,
3339,['1595344704362643457'],1595344704362643457,Alemania: La seguridad energética para este invierno está garantizada – Olaf Scholz https://t.co/CvtSSsNvhj #Germany #Energy #Gas #EURUSD #Recession,
3340,['1595344611781779456'],1595344611781779456,"Cette année à Thanksgiving, on mange du faucon ! - L'Hebdo des marchés
 #LeTrading #LeTrading_fr #Inflation #FED #Recession #Minutes #WallStreetJournal #Manipulation #Powell #Kashkari #George #BlackFriday #Thanksgiving #ThomasVeillet #Morningbull
https://t.co/fjhVXCRBfY",
3341,['1595344559164346369'],1595344559164346369,"Oil rises as OPEC+ focus on #supply cuts outweighs #recession concerns
#Oil #NEWS #NewsUpdates #OPEC 
https://t.co/UDsMj70y8X",
3342,['1595344516285874176'],1595344516285874176,"🇪🇺 November PMIs bring further evidence that #euroarea #economy is likely headed for #recession in Q4, but bright spots also remain from the ongoing labour market resilience and easing supply bottlenecks and input cost inflation. https://t.co/iAABnsccNN",
3343,['1595343976399523842'],1595343976399523842,"New Zealand suggested a year of recession to curb hyperinflation.

Join us tonight at 9.30pm(GMT+8) for our LIVE Session!
https://t.co/GVexPTk2CH

Join our Discord Channel if you have not-
https://t.co/ou0VPiuvjx

#newzealand #recession2023 #recession #hyperinflation #inflation",
3344,['1595343932518502406'],1595343932518502406,Germany’s Scholz: Energy security for this winter is guaranteed https://t.co/VOivbdbAu2 #Germany #Energy #Gas #EURUSD #Recession,
3345,['1595343741975289857'],1595343741975289857,"৪ থেকে ৬ হাজার কর্মী ছাঁটাইয়ের পরিকল্পনা কম্পিউটার প্রস্তুতকারী সংস্থা এইচপির

https://t.co/9cGxJgB9Cy

#HPLayoffs #HP #ITCompany #employees #layoff #Jobs #employment #recession #DHBangla #news #dailyhunt",
3346,['1595343399313637376'],1595343399313637376,"@AndreasSteno The FED is not data dependent, they are one datapoint dependent #recession",
3347,['1595342927928041472'],1595342927928041472,"#recession ... #GFC2 #Eurozone #PMI edition

Europe economy still in contraction 📉 https://t.co/Ds1fRS2ECK",
3348,['1595342797925933056'],1595342797925933056,@sushantsareen #Recession is defined by @INCIndia @drshamamohd  and not by the #economists. A 6% GDP growth or thereabouts is a recession but a GDP growth of approx 3% over decades is progress simply because it was under @INCIndia . Please get your basics clear 😉😀😀,
3349,['1595342522532126720'],1595342522532126720,"NZD/USD sticks to post-RBNZ gains near multi-month high, focus shift to FOMC minutes – by @hareshmenghani

https://t.co/kHsMsXYvZY

 #NZDUSD #RBNZ #Recession #Fed #Currencies",
3350,['1595342113713135618'],1595342113713135618,"#recession ... #GFC2 #GlobalTrade edition

#Shipping #Freight #containers 📉 https://t.co/CZtSsTtqCv",
3351,['1595341691229282312'],1595341691229282312,"@bankofcanada warns 50% of #VariableRateMortgage holders have hit the #TriggerRate as interest rates continue to rise | @globeandmail #RealEstateMarket 
#MarketCorrection #recession
https://t.co/ZMdOMLjjpU",
3352,['1595341444860055552'],1595341444860055552,"Aquant shares five ways technology can improve the efficiency of service organizations during a #recession

https://t.co/bRWZw9dgKF",
3353,['1595340915576426498'],1595340915576426498,"#recession ... #GFC2 France #PMI edition

French economy now in contraction 📉 https://t.co/dPsQPzo7Al",
3354,['1595340620230717441'],1595340620230717441,"#recession ... #GFC2 Germany #PMI edition

German economy still shrinking 📉 https://t.co/20lxO2Irk5",
3355,['1595339887015653376'],1595339887015653376,"In just 3 days, over 52 of the industry’s finest TA Leaders from across India have confirmed their presence at the TALR23!
Register now by clicking on this link: https://t.co/oK10Jgb1nh 
#TALR23 #TalentAcquisition #retreat #cSuite #wellness #GreatResignation #recession #rehire https://t.co/lfZfDp6VpX",
3356,['1595336790025687040'],1595336790025687040,"#Singapore’s inflation was at 5.1% in October, easing out from 5.3% in September.

#Inflation #InterestRateHikes #Recession #GlobalMarketNews #MarketUpdate #CenturyFinancial https://t.co/ZhczFhrSvI",
3357,['1595335891848990720'],1595335891848990720,"""Having #zombie firms present in an #economy creates negative spillovers for healthy firms, which see lower #investment, #revenue and #employment."" #capitalmisallocation #financialstability #stagflation #recession #winteriscoming https://t.co/zCMngg5ZmR",
3358,['1595335553767071744'],1595335553767071744,"Daily Market Brief: Is the recession due to Brexit?
https://t.co/DoBZnUpLkO

The OECD reported yesterday that the UK will be hardest hit by recession due to labour shortage.

#brexit #recession #oecd #bankofengland #fomc #powell #ratehikes #inflation #ecb #eurozone #eur https://t.co/gqXQnhqI0m",
3359,['1595335158143496193'],1595335158143496193,RT @TStockmonk: What is Inflation ? - SERIES Watch exclusively in our channel streaming now !!! https://t.co/HPgqgE9smV #inflation #useconomy #economics #deflation #recession #financialliteracy #realestate #investment #spendinghabits #trading #intraday … https://t.co/80CkHhtJRZ,
3360,['1595334506495741952'],1595334506495741952,"$SPX - Last hurrah?

- Price approaching 200-day ma + trendline resistance 
- $VIX coiling 
- Elevated multiple (~18X NTM ""fantasy"" EPS)
- Fed hiking + QT
- Inverted yield curve + negative LEIs
- #recession 

Bear-market likely to end with capitulation during H1 '23 https://t.co/SD4CL2K60t",
3361,['1595334036788244480'],1595334036788244480,"Worrying that the impending recession will threaten the IT feild and my job opportunities 🤔💬
#recession #recession2023 #job #computerscience #finance #jobopportunities",
3362,['1595333832911204355'],1595333832911204355,"GB construction output still growing – but for how much longer?

While all talk is of the UK economy heading for #recession, the #construction industry has just experienced three successive months of growth, according to official estimates.

https://t.co/528qGxm9Bd
@TCIndex",
3363,['1595333418577195009'],1595333418577195009,"இன்று இரவு 8 மணிக்கு தமிழ் மார்க்ஸ் clubhouse ல் ""Recession, வேலையிழப்புகள், முதலாளித்துவத்தின் எதிர்காலம் என்ன?"" என்ற தலைப்பை ஒட்டி கலந்துரையாடல் மூலதன வாசிப்பு குழுவோடு இணைந்து நடத்தவேள்ளோம் அனைத்து தோழர்களும் பங்கேற்கவும்.. #recession #unemployment

https://t.co/KNgh4DvXMM https://t.co/gEYNL2aOAB",
3364,['1595333249861292034'],1595333249861292034,In @Tahseenconsult's #MENA+ #tech #policy insight ➔ #inflation #crypto #virtualassets #SME #SWF #cop27 #internetconnectivity #cbdc #5G #IPO ##cryptoexchange #FPO #globalslowdown #SaaS #recession #gaming #tax #OTT #telecominfrastructure https://t.co/KU6Ssz6oeh,
3365,['1595331804596424704'],1595331804596424704,In @Tahseenconsult #MENA+ #tech #policy insight ➔ #inflation #crypto #virtualassets #SME #SWF #cop27 #internetconnectivity #cbdc #5G #IPO ##cryptoexchange #FPO #globalslowdown #SaaS #recession #gaming #tax #OTT #telecominfrastructure https://t.co/PXgs6lAbpO,
3366,['1595330899196903425'],1595330899196903425,"As long as the global #recession continues, #crypto may continue to struggle.
Read at @FinanceLeo.

#hive #cryptocurrency

https://t.co/3mLaCqRrRN",
3367,['1595330599757168642'],1595330599757168642,"HP is the latest technology company to announce its intent to slim down given economic challenges
Meta, Microsoft &amp; Salesforce are also making #layoffs
HP, for its part, is responding to a deterioration in computer sales #techsector #recession 
https://t.co/zlWrjOKHd9",
3368,['1595329205507702785'],1595329205507702785,"Not Just Another #recession 
Why the Global #economy  May Never Be the Same
#energy #RussianUkrainianWar #Russie #UkraineWar #foodsecurity #USA #EuropeanUnion #UkraineRussiaWar #Ουκρανια 
https://t.co/BqF9jM995T https://t.co/P0X5KWTqDe",
3369,['1595326447618752512'],1595326447618752512,"With increasing supplier prices, rising interest rates, and a #recession, managing your business’s cash and understanding the flow is vital to maintaining business resilience.

Our latest blog shares our thoughts on managing cash flow in your business ▶️ https://t.co/hJ0OZY7K7A https://t.co/n6vi17mfZ8",
3370,['1595326010672971776'],1595326010672971776,"Recession Talk + CBDC Talk at an #ATH.

What possible kind of relationship do the two topics have?🤔🧐 #HW 

#Recession #CBDCs #MoneyVelocity",
3371,['1595325945598058496'],1595325945598058496,"Evren Deniz @Evren2104 / Kurumsal İçerik Uzmanı
Makale Arşivi; Resesyon Nedir? Resesyonda Ne Olur?
➡ https://t.co/dmDgA1DU0B
#Resesyon #Borsa #Yatırım #Enflasyon #ResesyonNedir #Recession",
3372,['1595324746572640257'],1595324746572640257,"#Crypto #economy #recession #Australia #ASX
Satyajit Das believes crypto boom and bust is just part of 'every bubble being pricked' in wider market sell-off https://t.co/FfpmjPnnFG via @ABCaustralia",
3373,['1595324090294087680'],1595324090294087680,"L'interprétation des Minutes et le retour éventuel des colombes
#Morningbull #Swissquote #Bourse #Finance #Inflation #Récession #Thanksgiving #Tesla #Minutes #FOMCMeeting #Cestquoilesminutes #ElonMusk #Twitter #Teslaetlafontedesneigesausoleil 
https://t.co/wNZCFyKc1q",
3374,['1595323365069307904'],1595323365069307904,"L'année 2022 a mis en difficulté des entreprises en #Bourse. Entre #pénuries, #inflation, #politique #monétaire, risques de #récession. Les #investisseurs manquent de visibilité et cela s’est senti sur les #marchés.
https://t.co/lafpQEZXw1",
3375,['1595323307112468481'],1595323307112468481,"L'année 2022 a mis en difficulté des entreprises en #Bourse. Entre #pénuries, #inflation, #politique #monétaire, risques de #récession. Les #investisseurs manquent de visibilité et cela s’est senti sur les #marchés.
https://t.co/VhpDgSEfrG",
3376,['1595323267673640960'],1595323267673640960,"L'année 2022 a mis en difficulté des entreprises en #Bourse. Entre #pénuries, #inflation, #politique #monétaire, risques de #récession. Les #investisseurs manquent de visibilité et cela s’est senti sur les #marchés.
https://t.co/KKw6RNlKUg",
3377,['1595323200635813889'],1595323200635813889,"L'année 2022 a mis en difficulté des entreprises en #Bourse. Entre #pénuries, #inflation, #politique #monétaire, risques de #récession. Les #investisseurs manquent de visibilité et cela s’est senti sur les #marchés.
https://t.co/imeAwf5ZNd",
3378,['1595322365063450624'],1595322365063450624,"What ever happened to people’s fear of nuclear war?

Wolfgang Streeck – Getting Closer

https://t.co/MaUDCDoW4w

#politics #economics #nuclearwar #RussianUkrainianWar #USA #Germany #Greens #recession https://t.co/A0IU9eq1Xd",
3379,['1595321702677766145'],1595321702677766145,"#recession ... #GFC2 #Banks edition

#CreditSuisse $CS 📉 https://t.co/q3NcPQDfhG https://t.co/PaGYLpaXuK",
3380,['1595321658306596864'],1595321658306596864,"I explain how to adjust your trades regarding unexpected market events in this video. As a trader, adjustment and awareness is part of the job.

#recession #stockmarket https://t.co/4EXWg46sSN",
3381,['1595321424386068480'],1595321424386068480,What is Inflation ? - SERIES Watch exclusively in our channel streaming now !!! https://t.co/9X2Efy27cd #inflation #useconomy #economics #deflation #recession #financialliteracy #realestate #investment #spendinghabits #trading #intraday #investments #sharemarket #stockmarket https://t.co/Ln3oE0vqWP,
3382,['1595321102682787840'],1595321102682787840,Nueva Zelanda: La economía se enfrenta a importantes retos – Grant Robertson https://t.co/xhZXFgXg3Z #NewZealand #Recession #GDP #NZDUSD #RBNZ,
3383,['1595320755410960385'],1595320755410960385,"#recession ... #GFC2 #GlobalTrade edition

#Shipping #Freight #Logistics 📉 https://t.co/TsWnPXZjp3",
3384,['1595320311536394241'],1595320311536394241,"So they are saying it's gonna be like 2008 again? It's a tech bubble this time instead of a housing bubble.

Legit scared where are we headed with this #recession",
3385,['1595320087820603392'],1595320087820603392,#forex $ES_F #inflation #recession #Crypto #Bitcoin #InvertedYieldCurve https://t.co/xnCqn0ctOr,
3386,['1595319914981896193'],1595319914981896193,"#RBNZ raises #OCR to a level not seen since 2008; now sees OCR peaking at 5.5% and holding there for a year; forecasting a #recession from mid-2023.

#NZ #NZD $NZDUSD #forexnews",
3387,['1595319798510096385'],1595319798510096385,"@Sanju_Verma_ #India started on a 8% #GDP forecast. It's now 5.9. Growth tends to shrink during recession because there's less consumer demand, higher #unemployment leading to lower production of goods &amp; services. When GDP growth is -ve, it's #recession

@drshamamohd said ""India is heading...""",
3388,['1595319185214648320'],1595319185214648320,"After #Meta, #Microsoft, #Intel, and #Google’s #layoff news, #HP expects to cut up to 6,000 #jobs. 
#recession #US #India #News 
https://t.co/y3BJgqkKLb",
