"edit_history_tweet_ids","id","text"
[1598093762571354000],1598093762571354000,"@elonmusk Tim has a lot to lose if he did that."
[1598093762462331000],1598093762462331000,"@tuskitty @jasondebolt @elonmusk of course you had to bring race to it. Can't we just discuss with it ?"
[1598093762408116200],1598093762408116200,"@elonmusk 👏🥰"
[1598093762336788500],1598093762336788500,"@CStyles45 @elonmusk What an idiot."
[1598093762320035800],1598093762320035800,"""@Tracyp51 @Mike005K @fred_guttenberg @elonmusk Good thing I'm not religious, so I can own as many guns as I want"""
[1598093762194202600],1598093762194202600,"""@muskQu0tes @elonmusk Elon think about this.... any item can used to assault, a brick, a bat, a knife, a pencil, mechanic wrench, a pistol\nWhat do they all have in common?  \nIt's the person wielding that item.\nDid you mean a  high capacity automatic rifle; a semi auto is not an automatic weapon."""
[1598093761888022500],1598093761888022500,"@MrJonCryer @elonmusk Your show sucked and you're a dickbag"
[1598093760910749700],1598093760910749700,"@elonmusk Good! He would of lost my business on Apple TV and Phones."
[1598093760545820700],1598093760545820700,"@Troy_IRL @elonmusk Why is it always people with the Ukraine flag with the toddler takes?"
[1598093759677632500],1598093759677632500,"@elonmusk And here I was looking forward to a Tesla phone."
[1598093759287537700],1598093759287537700,"@elonmusk Some serious things"
[1598093759152943000],1598093759152943000,"@grpupil @elonmusk @neuralink Hurry up!🙏.https://t.co/BRkvNGLT6a"
[1598093758720929800],1598093758720929800,"@JamieBrittain1 @EmergeMarkets @elonmusk LOL. Time is short for Elon.  I'll wait this out. And no one cares about your opinion either. Opinions are like ........well....you know the rest."
[1598093758100541400],1598093758100541400,"@muskQu0tes @elonmusk Do you think you can come up with a bot for woke “ anti-woke-bot”\n??"
[1598093757915992000],1598093757915992000,"""@butnaru @LeftismForU @ThierryBreton @elonmusk @Twitter @vonderleyen They are appointed and approved for a duration of 5 years. Commissioners aren’t dictating anything. They put forward legislative proposals within the framework on the Lisbon treaty, which was ratified by all member states."""
[1598093756846440400],1598093756846440400,"@elonmusk I hope you apologized for your childish temper tantrum."
[1598093756615766000],1598093756615766000,"@RepTenney @elonmusk The Elon Musk free speech thing is already tired."
[1598093756313796600],1598093756313796600,"@elonmusk @tim_cook  Way to go guys!  Most people I meet around the world say we have it so great here in the US because we are ACTUALLY free because we can say what we feel and think.  They had never imagined that existed anywhere. Thanks again for working it out!"
[1598093755789488000],1598093755789488000,"@muskQu0tes @elonmusk Shall not be infringed."
[1598093755747561500],1598093755747561500,"@muskQu0tes @elonmusk I totally agree."
[1598093755596550100],1598093755596550100,"@elonmusk Excellent... https://t.co/Sih7RBa2vO"
[1598093755571376000],1598093755571376000,"@OokiTrade @elonmusk @cz_binance @VitalikButerin @TheCryptoLark @CryptoKemal @kriptoemre @WatcherGuru \n@OokiTrade @harvest_finance \nNEXT  PUMP\n\n#OOKI           #VGX            #FET\n\n#FARM          #XEC            #HODL \n\n#Binance  #HuobiGlobal\n#Gateio #KuCoin   \n\n🐳🐳🐳💯💯💯💵💵💵🚀🚀🚀 https://t.co/r1FCvNQVXH"
[1598093755500097500],1598093755500097500,"""@HanyaToderoff @pashatardis @CollinRugg @elonmusk AND A NEWLY PREGNANT WOMAN NEWLY DISGNOSED WITH CANCER IS MORE IMPORTANT THAN YOUR RELIGIOUS RIGHT PROP “THE BABY,” ANY DAY."""
[1598093754602516500],1598093754602516500,"@saylor @elonmusk @tim_cook #desperate"
[1598093754216640500],1598093754216640500,"""@ChrisMcGinn15 @elonmusk Maybe not, but he'd fuck the kiddos"""
[1598093754057240600],1598093754057240600,"@DansDeals @instagram @YouTube @elonmusk @TeamYouTube Absolutely disgusting behavior from @lufthansa. $20k isn’t enough"
[1598093753553936400],1598093753553936400,"@elonmusk @tim_cook @tim_cook definitely showed some great leadership resolving this so quickly"
[1598093752882856000],1598093752882856000,"@elonmusk https://t.co/OprUfzf4zm"
[1598093752526340000],1598093752526340000,"@elonmusk Elon finally realised apple is his customer and his millions of fans/followers are his product"
[1598093752081358800],1598093752081358800,"@Troy_IRL @elonmusk Did your parents have kids that didnt say stupid stuff?"
[1598093751880417300],1598093751880417300,"@VoteBlueIn2020 @elonmusk @tim_cook https://t.co/CJBRxS8ly6"
[1598093751729422300],1598093751729422300,"@elonmusk Excellent"
[1598093751368683500],1598093751368683500,"@elonmusk Glad I can ♥️ Tim Apple again. 🥳"
[1598093750383018000],1598093750383018000,"@elonmusk Just a bunch of leftist trying to stir the pot..Thank you for your hard work.."
[1598093750336905200],1598093750336905200,"@Nomad_1x @elonmusk 😂😂😂"
[1598093750194286600],1598093750194286600,"@TomFitton @elonmusk @Twitter @mmtchi ☝🏻"
[1598093749221195800],1598093749221195800,"@bennyjohnson @elonmusk 🤔"
[1598093748885278700],1598093748885278700,"""@elonmusk Good, now buy Apple."""
[1598093748487225300],1598093748487225300,"@muskQu0tes @elonmusk And £44 billion to buy something"
[1598093748252348400],1598093748252348400,"""@townhallcom @elonmusk This woman has defrauded the American taxpayer out of millions lying about her heritage, she should be locked up."""
[1598093748004479000],1598093748004479000,"@RyanPinesworth @elonmusk @tim_cook https://t.co/3qHgc81ves"
[1598093746595594200],1598093746595594200,"@NiklasRMilthers @justadudecrypto @SeanBarden5 @LeftismForU @ThierryBreton @elonmusk Niklas does your husband work for the EU? Lot of water you are carrying for a fascist org"
[1598093744129347600],1598093744129347600,"""@elonmusk @CommunityNotes I lost 100k dollars in Doge Coin, can you please help me elon musk, all my assets are gone\ntrc20 usdt TJXCHJpayGb7GBFfnMsSkfTHpM37S8aLMH"""
[1598093743487258600],1598093743487258600,"@israelUSAforeve @elonmusk Pretty scary😱"
[1598093743277904000],1598093743277904000,"@elonmusk https://t.co/Rx88BEpGEy"
[1598093743122702300],1598093743122702300,"@elonmusk Sounds like a win win."
[1598093742732607500],1598093742732607500,"@elonmusk He is scared you will make a better phine haha"
[1598093742355140600],1598093742355140600,"I thought @elonmusk banned all of the porn sites. https://t.co/0f7BYVFTQ0"
[1598093741684068400],1598093741684068400,"""@elonmusk @tim_cook Awww, you’re a narcissist l, just like Trump. Now you love him! He took you on a walk and told you how amazing you are, fed your ego a bit!!🙄 I’m so happy for you."""
[1598093741163937800],1598093741163937800,"""@richyoung2261 @GilDepierro @iamraisini @DavidSacks @elonmusk Yes, Elon is the bad guy because he promotes China and Russia by choice.  As you have said, Tim had no choice.  You made the case against Elon well!"""
[1598093741084250000],1598093741084250000,"@elonmusk Winning everywhere!"
[1598093740601913300],1598093740601913300,"@SenAlexPadilla @SenatorMenendez @SFRCdems @NobelPrize @POTUS @FLOTUS @FATFNews @UN_CTED @unwomen_pak @NLatUN @HRHPSAUDS @SABIC @SenateForeign @WorldOil @JohnCornyn @SenatorCardin @SenatorCollins @elonmusk @SCC_eng @AOC @MelissaFleming @KensingtonRoyal @SadiqKhan @nazir_lord @wto https://t.co/A4s5X7NtEX"
[1598093740572577800],1598093740572577800,"""@muskQu0tes @elonmusk I would just be fine if the laws on the books now were followed, and criminals with guns were prosecuted to the fullest extent of the laws"""
[1598093740312526800],1598093740312526800,"@Jim_Jordan @elonmusk https://t.co/E7VT6y8709"
[1598093739284893700],1598093739284893700,"@PETEahh @joelpollak @elonmusk @SenWarren I suppose what I mean by my comment is that the Senator’s logic is false insofar that “one man gets to decide what free speech is”…I think it’s easy to see here that Musk isn’t doing that. He lifted the restrictions on largely censored speech."
[1598093739259723800],1598093739259723800,"""@MattTrue2 @sunnydayrealaf @mkhKareneYan @vvs2die @elonmusk @tim_cook @elonmusk is the one on the right, because he's an insecure narcissist."""
[1598093739196842000],1598093739196842000,"@elonmusk Tim should invest in Tesla now that it is trading at 30X earnings. This investment will make up for the mistake of not acquiring Tesla back in model 3 days"
[1598093738458611700],1598093738458611700,"@elonmusk @tim_cook ここでラジコン艦船できる!"
[1598093737631965200],1598093737631965200,"""@discoversharma @GerberKawasaki @WholeMarsBlog @elonmusk Overblown complaint.\n\nThe mouse stays charged for 3 months, 4 with moderate use, and then people will complain about charging it like this for 3 hours, give me a break…"""
[1598093737573650400],1598093737573650400,"@elonmusk Kudos"
[1598093736151777300],1598093736151777300,"@Zakaria_Z_Army @elonmusk @tim_cook 😀😀 smart move from Elon"
[1598093736009142300],1598093736009142300,"@NICKCIN3 @elonmusk @neuralink Yup"
[1598093735744577500],1598093735744577500,"@elonmusk \nany chance you could tell me the launch date of the SpaceX star ship ?    😎\ni hope to take that day off from work and have a watch party with family.  🚀\nthank you Sir.  🙂"
[1598093735682003000],1598093735682003000,"@elonmusk @tim_cook supports Free Speech"
[1598093734784405500],1598093734784405500,"@elonmusk Shocker."
[1598093733622599700],1598093733622599700,"@elonmusk Good to hear"
[1598093733521916000],1598093733521916000,"@elonmusk @farzyness Lol"
[1598093731441574000],1598093731441574000,"@Carene1984 cc @elonmusk"
[1598093731395428400],1598093731395428400,"@elonmusk What ahout carplay in tesla?"
[1598093731302805500],1598093731302805500,"@Fathers_Writes @elonmusk @neuralink to the moon!😘.https://t.co/gviz5UspGR"
[1598093730975977500],1598093730975977500,"""@Factschaser @rhensing @elonmusk @tim_cook 😂 Tim Cook doesn’t have the freedom that @elonmusk has the privately owned @SpaceX &amp; @Twitter. Any decision Tim makes, has to be in the interests of the shareholders. He can’t make moves as quickly, can’t make as big moves &amp; can’t make any without consequences from shareholders."""
[1598093730653032400],1598093730653032400,"@DisLikesFun @elonmusk Insane"
[1598093730589728800],1598093730589728800,"@elonmusk You should tell this dickhead. https://t.co/3iGZYThyxW"
[1598093730216804400],1598093730216804400,"@EvasTeslaSPlaid @elonmusk Only if it is affordable [under$300us]"
[1598093730116173800],1598093730116173800,"@elonmusk @jhall Thank you!!!"
[1598093729998733300],1598093729998733300,"@CriticalCupcake @elonmusk Or it was very necessary"
[1598093729352814600],1598093729352814600,"@jinxie20232 @DrJayCorwin @thelittleidiot @elonmusk @CNN @Twitter Lol. Eminem at his peak."
[1598093729289494500],1598093729289494500,"@dariusz2082 @BrosnanHoban @elonmusk He literally said tesla was not considering a smartphone and shut down the rumors."
[1598093729130168300],1598093729130168300,"@rhemrajani9 @elonmusk @DavidSacks @JLinWins @BlueMoonTrades @WholeMarsBlog @MomAngtrades @DisruptorStocks @RinainDC @valueandtime @EvasTeslaSPlaid @Barchart @jasondebolt The amount of ignorance displayed and nonsensical comparisons made about the democrats by republicans is fantastic!"
[1598093729075966000],1598093729075966000,"@elonmusk 👍"
[1598093728551678000],1598093728551678000,"@JeffGales111364 @alexbruesewitz @elonmusk Good question"
[1598093728065163300],1598093728065163300,"@elonmusk Well done."
[1598093727930945500],1598093727930945500,"I missed on @BoredApeYC \n\nI will not miss on @BullsApesProj\n\nExcited for tomorrow's @Twitter Spaces is an understatement! #LFG #NFT #BAP \n\nHey @elonmusk swing by if ur not busy &amp; let's see if we can break your platform!🤣🤣🤣 https://t.co/DtWQsnKfFr"
[1598093727817695200],1598093727817695200,"@justin_hart @elonmusk Me too!"
[1598093727154995200],1598093727154995200,"@tax_church @ThisIsKyleR @elonmusk This was a still image from a video used in court to show the events that unfolded. This actual image was used in the court case https://t.co/eDOS58AAri https://t.co/RTGsIRa1wU"
[1598093726416769000],1598093726416769000,"@OokiTrade @elonmusk @cz_binance @VitalikButerin @TheCryptoLark @CryptoKemal @kriptoemre @WatcherGuru \n@OokiTrade @harvest_finance \nNEXT  PUMP\n\n#OOKI           #VGX            #FET\n\n#FARM          #XEC            #HODL \n\n#Binance  #HuobiGlobal\n#Gateio #KuCoin   \n\n🐳🐳🐳💯💯💯💵💵💵🚀🚀🚀 https://t.co/YwVLTjtvZj"
[1598093725456273400],1598093725456273400,"@thelittleidiot @elonmusk @CNN @Twitter @elonmusk never meant to hurt you\nHe never meant to lie\nSo this is goodbye\nThis is goodbye…"
[1598093724080562200],1598093724080562200,"@elonmusk @tim_cook Yes now I’m pretty sure that Elon went to apple headquarters to steal thier phone formula 😂😂😂"
[1598093724017643500],1598093724017643500,"@saylor @elonmusk BTC will get volted up⚡️⚡️⚡️power to the people⚡️⚡️⚡️ @elonmusk @AltcoinDailyio @cz_binance @Bitboy_Crypto"
[1598093724013432800],1598093724013432800,"@freedom4alluk @elonmusk @HistoryInPics Hydrogen only creates a middle man market for energy companies to exist in and create market volatility in a fuel. The world is better without hydrogen"
[1598093723891806200],1598093723891806200,"@elonmusk @vincent13031925 Lol spoken by someone in massive debt"
[1598093723736625200],1598093723736625200,"""@elonmusk I lost 100k dollars in Doge Coin, can you please help me elon musk, all my assets are gone\ntrc20 usdt TJXCHJpayGb7GBFfnMsSkfTHpM37S8aLMH"""
